total_sold,total_rating,favorite,item_rating,cluster
6600.0,6600.0,3000.0,4.9,1
426.0,426.0,1500.0,4.7,1
136.0,136.0,299.0,4.7,1
78.0,78.0,74.0,4.7,1
351.0,351.0,134.0,4.8,1
399.0,399.0,1500.0,4.8,1
1900.0,1900.0,5900.0,4.8,1
112.0,112.0,18.0,5.0,1
204.0,204.0,19.0,5.0,1
1.0,1.0,2.0,5.0,1
13500.0,13500.0,26600.0,5.0,2
183.0,183.0,691.0,4.9,1
785.0,785.0,4100.0,5.0,1
7200.0,7200.0,1000.0,4.9,1
919.0,919.0,1600.0,4.9,1
117.0,117.0,946.0,4.6,0
7400.0,7400.0,5600.0,4.9,1
22.0,22.0,27.0,5.0,1
16.0,16.0,6.0,5.0,1
1300.0,1300.0,743.0,4.9,1
1200.0,1200.0,1600.0,5.0,1
16000.0,16000.0,22400.0,4.8,2
8300.0,8300.0,1600.0,4.9,1
5100.0,5100.0,7300.0,4.9,1
12000.0,12000.0,10100.0,4.9,1
1000.0,1000.0,1300.0,4.9,1
1600.0,1600.0,2300.0,4.7,1
12400.0,12400.0,5500.0,4.8,1
63.0,63.0,36.0,4.8,1
345.0,345.0,50.0,4.8,1
10900.0,10900.0,4300.0,4.9,1
44.0,44.0,53.0,4.9,1
2500.0,2500.0,4300.0,4.7,1
3400.0,3400.0,1800.0,5.0,1
7400.0,7400.0,10800.0,4.9,1
22600.0,22600.0,5200.0,5.0,2
6500.0,6500.0,4900.0,4.9,1
45.0,45.0,45.0,4.8,1
734.0,734.0,982.0,4.7,1
9600.0,9600.0,6900.0,4.9,1
5800.0,5800.0,3000.0,4.9,1
1900.0,1900.0,718.0,4.8,1
158.0,158.0,273.0,4.9,1
3700.0,3700.0,12600.0,4.9,1
3900.0,3900.0,2100.0,4.9,1
337.0,337.0,96.0,4.9,1
1200.0,1200.0,87.0,4.9,1
156.0,156.0,23.0,4.9,1
1600.0,1600.0,1900.0,5.0,1
11200.0,11200.0,5100.0,4.9,1
3000.0,3000.0,3900.0,4.9,1
255.0,255.0,74.0,4.9,1
2.0,2.0,5.0,5.0,1
10800.0,10800.0,6800.0,4.9,1
547.0,547.0,2100.0,4.8,1
2500.0,2500.0,15300.0,4.8,1
227.0,227.0,289.0,5.0,1
362.0,362.0,698.0,4.6,0
341.0,341.0,62.0,4.9,1
83.0,83.0,8.0,5.0,1
1100.0,1100.0,2000.0,4.8,1
2100.0,2100.0,7300.0,4.7,1
44100.0,44100.0,46200.0,4.9,2
2100.0,2100.0,2600.0,4.6,0
133.0,133.0,27.0,4.8,1
2800.0,2800.0,2500.0,4.8,1
3100.0,3100.0,3200.0,4.9,1
15000.0,15000.0,5300.0,4.9,1
192.0,192.0,162.0,4.9,1
1600.0,1600.0,1000.0,5.0,1
512.0,512.0,253.0,4.9,1
144.0,144.0,141.0,5.0,1
8100.0,8100.0,2200.0,4.9,1
32100.0,32100.0,18100.0,4.7,2
111.0,111.0,95.0,5.0,1
75.0,75.0,219.0,4.8,1
314.0,314.0,150.0,4.9,1
53.0,53.0,5.0,4.9,1
20500.0,20500.0,2300.0,4.9,1
5400.0,5400.0,1800.0,5.0,1
7900.0,7900.0,10400.0,5.0,1
1200.0,1200.0,1700.0,4.9,1
1300.0,1300.0,3100.0,4.8,1
2700.0,2700.0,2000.0,4.9,1
98.0,98.0,312.0,4.9,1
566.0,566.0,5.0,4.9,1
16.0,16.0,1.0,4.9,1
447.0,447.0,112.0,5.0,1
1000.0,1000.0,254.0,4.9,1
2300.0,2300.0,502.0,4.9,1
109.0,109.0,453.0,4.9,1
145.0,145.0,2100.0,4.9,1
201.0,201.0,610.0,4.9,1
55.0,55.0,56.0,4.7,1
64.0,64.0,901.0,4.9,1
22.0,22.0,17.0,5.0,1
49.0,49.0,76.0,4.9,1
11700.0,11700.0,2200.0,4.9,1
101.0,101.0,62.0,4.8,1
538.0,538.0,123.0,4.9,1
133.0,133.0,137.0,4.9,1
14.0,14.0,21.0,4.7,1
781.0,781.0,77.0,5.0,1
1400.0,1400.0,5700.0,4.9,1
157.0,157.0,74.0,4.9,1
1400.0,1400.0,6700.0,4.9,1
77.0,77.0,66.0,5.0,1
5.0,5.0,4.0,5.0,1
89.0,89.0,173.0,5.0,1
2900.0,2900.0,576.0,4.9,1
29700.0,29700.0,37700.0,4.9,2
1100.0,1100.0,304.0,4.7,1
1300.0,1300.0,963.0,4.9,1
114.0,114.0,1400.0,5.0,1
801.0,801.0,10.0,5.0,1
93.0,93.0,19.0,5.0,1
4700.0,4700.0,9100.0,5.0,1
1100.0,1100.0,1400.0,4.8,1
813.0,813.0,2000.0,4.9,1
882.0,882.0,602.0,4.9,1
45.0,45.0,186.0,4.8,1
1000.0,1000.0,2800.0,4.9,1
367.0,367.0,1100.0,5.0,1
853.0,853.0,2900.0,4.9,1
1700.0,1700.0,1200.0,4.8,1
269.0,269.0,156.0,4.6,0
163.0,163.0,143.0,5.0,1
767.0,767.0,585.0,4.8,1
274.0,274.0,594.0,4.8,1
440.0,440.0,232.0,4.8,1
115.0,115.0,1.0,5.0,1
2800.0,2800.0,4600.0,4.9,1
1700.0,1700.0,849.0,4.9,1
4800.0,4800.0,1400.0,4.8,1
7000.0,7000.0,3100.0,4.9,1
31.0,31.0,18.0,4.9,1
3.0,3.0,1.0,5.0,1
217.0,217.0,280.0,4.7,1
34.0,34.0,440.0,4.7,1
1800.0,1800.0,2000.0,4.9,1
4600.0,4600.0,2700.0,5.0,1
204.0,204.0,360.0,5.0,1
298.0,298.0,140.0,4.9,1
240.0,240.0,59.0,4.9,1
32800.0,32800.0,8400.0,4.9,2
794.0,794.0,759.0,4.8,1
140.0,140.0,75.0,4.9,1
459.0,459.0,276.0,4.7,1
10300.0,10300.0,1500.0,4.9,1
387.0,387.0,277.0,4.9,1
437.0,437.0,608.0,4.9,1
27.0,27.0,11.0,5.0,1
6000.0,6000.0,4300.0,4.9,1
8600.0,8600.0,5900.0,4.9,1
122.0,122.0,24.0,5.0,1
1700.0,1700.0,6500.0,4.7,1
3400.0,3400.0,593.0,5.0,1
341.0,341.0,939.0,4.9,1
2000.0,2000.0,1300.0,4.9,1
1500.0,1500.0,5800.0,4.7,1
2300.0,2300.0,2500.0,4.8,1
85.0,85.0,25.0,4.8,1
1700.0,1700.0,377.0,4.9,1
17700.0,17700.0,9800.0,4.7,2
313.0,313.0,376.0,4.5,0
284.0,284.0,473.0,4.9,1
10.0,10.0,3.0,4.9,1
368.0,368.0,159.0,4.9,1
431.0,431.0,102.0,5.0,1
41.0,41.0,11.0,5.0,1
193.0,193.0,67.0,4.9,1
318.0,318.0,1800.0,5.0,1
1500.0,1500.0,1100.0,4.9,1
3000.0,3000.0,2000.0,4.9,1
29.0,29.0,33.0,4.9,1
3700.0,3700.0,3400.0,4.9,1
5.0,5.0,1.0,5.0,1
23.0,23.0,23.0,4.5,0
2100.0,2100.0,17100.0,4.9,1
43.0,43.0,13.0,4.9,1
17300.0,17300.0,9700.0,4.8,1
175.0,175.0,648.0,5.0,1
7200.0,7200.0,956.0,4.9,1
2000.0,2000.0,593.0,4.8,1
21.0,21.0,264.0,4.7,1
270.0,270.0,574.0,4.9,1
6700.0,6700.0,19700.0,4.9,1
171.0,171.0,543.0,4.9,1
1100.0,1100.0,259.0,5.0,1
3800.0,3800.0,686.0,4.9,1
100.0,100.0,53.0,4.9,1
659.0,659.0,1300.0,4.6,0
50400.0,50400.0,12800.0,4.9,2
12900.0,12900.0,6300.0,4.9,1
61.0,61.0,18.0,4.8,1
488.0,488.0,2700.0,4.9,1
8700.0,8700.0,5300.0,4.9,1
4300.0,4300.0,3600.0,4.9,1
234.0,234.0,246.0,4.9,1
239.0,239.0,165.0,4.8,1
5400.0,5400.0,1400.0,4.9,1
51.0,51.0,39.0,5.0,1
221.0,221.0,866.0,4.8,1
1400.0,1400.0,6700.0,4.9,1
3200.0,3200.0,5400.0,4.9,1
17900.0,17900.0,3800.0,5.0,1
536.0,536.0,180.0,5.0,1
76.0,76.0,165.0,4.7,1
4200.0,4200.0,2100.0,4.9,1
847.0,847.0,192.0,4.8,1
284.0,284.0,208.0,4.9,1
847.0,847.0,348.0,4.9,1
833.0,833.0,2900.0,4.9,1
245.0,245.0,263.0,4.8,1
246.0,246.0,97.0,4.9,1
212.0,212.0,211.0,4.9,1
1500.0,1500.0,550.0,4.9,1
4200.0,4200.0,1900.0,4.9,1
26.0,26.0,2.0,4.7,1
1400.0,1400.0,1100.0,4.9,1
434.0,434.0,324.0,4.9,1
401.0,401.0,1400.0,4.9,1
10200.0,10200.0,6900.0,4.6,0
3800.0,3800.0,5200.0,4.7,1
56000.0,56000.0,22500.0,4.9,2
842.0,842.0,620.0,4.8,1
10.0,10.0,3.0,4.6,0
4000.0,4000.0,7200.0,4.9,1
1400.0,1400.0,2600.0,4.9,1
166.0,166.0,57.0,5.0,1
1200.0,1200.0,635.0,4.8,1
6.0,6.0,9.0,5.0,1
98.0,98.0,50.0,4.8,1
229.0,229.0,274.0,4.9,1
22.0,22.0,27.0,5.0,1
26.0,26.0,13.0,4.6,0
197.0,197.0,206.0,4.8,1
632.0,632.0,717.0,4.9,1
1500.0,1500.0,471.0,5.0,1
2700.0,2700.0,1800.0,4.6,0
22000.0,22000.0,9300.0,4.9,2
3600.0,3600.0,2700.0,4.8,1
12200.0,12200.0,18900.0,4.9,2
2700.0,2700.0,436.0,4.9,1
69.0,69.0,22.0,4.9,1
10500.0,10500.0,4400.0,4.8,1
2600.0,2600.0,1100.0,4.9,1
3200.0,3200.0,1500.0,4.8,1
1500.0,1500.0,3900.0,4.9,1
73200.0,73200.0,16900.0,4.9,2
1400.0,1400.0,1000.0,4.9,1
9400.0,9400.0,11400.0,4.7,1
5000.0,5000.0,1100.0,4.9,1
145.0,145.0,71.0,4.9,1
4300.0,4300.0,2900.0,4.9,1
1900.0,1900.0,1400.0,4.9,1
6200.0,6200.0,2800.0,4.8,1
34.0,34.0,45.0,4.8,1
502.0,502.0,419.0,4.9,1
6700.0,6700.0,5700.0,4.9,1
393.0,393.0,302.0,4.9,1
1300.0,1300.0,399.0,4.9,1
350.0,350.0,217.0,4.9,1
11.0,11.0,7.0,4.3,0
556.0,556.0,191.0,4.8,1
551.0,551.0,3700.0,4.7,1
3900.0,3900.0,2200.0,4.9,1
1400.0,1400.0,564.0,5.0,1
79.0,79.0,150.0,4.8,1
333.0,333.0,502.0,4.9,1
1400.0,1400.0,298.0,4.9,1
55.0,55.0,56.0,4.9,1
503.0,503.0,351.0,4.8,1
699.0,699.0,4800.0,4.9,1
95.0,95.0,119.0,4.7,1
2700.0,2700.0,288.0,4.8,1
183.0,183.0,340.0,4.7,1
9600.0,9600.0,6900.0,4.9,1
16400.0,16400.0,7200.0,4.8,1
652.0,652.0,1300.0,4.9,1
134.0,134.0,82.0,4.8,1
1500.0,1500.0,3900.0,4.8,1
289.0,289.0,113.0,4.9,1
24.0,24.0,65.0,4.9,1
32.0,32.0,25.0,4.9,1
182.0,182.0,2000.0,5.0,1
286.0,286.0,55.0,5.0,1
1800.0,1800.0,1000.0,4.7,1
187.0,187.0,1500.0,4.9,1
20200.0,20200.0,14600.0,4.8,2
101.0,101.0,505.0,5.0,1
187.0,187.0,79.0,4.9,1
1000.0,1000.0,1000.0,4.9,1
4600.0,4600.0,4700.0,4.8,1
1100.0,1100.0,303.0,5.0,1
71.0,71.0,16.0,4.8,1
62.0,62.0,21.0,4.9,1
167.0,167.0,541.0,4.8,1
2200.0,2200.0,4500.0,4.9,1
21.0,21.0,221.0,4.6,0
1100.0,1100.0,468.0,4.9,1
8.0,8.0,24.0,5.0,1
11900.0,11900.0,5600.0,4.9,1
275.0,275.0,286.0,4.7,1
1600.0,1600.0,802.0,4.9,1
4.0,4.0,4.0,5.0,1
188.0,188.0,5.0,4.9,1
15.0,15.0,10.0,4.7,1
91.0,91.0,174.0,5.0,1
151.0,151.0,144.0,4.9,1
55.0,55.0,52.0,4.8,1
2900.0,2900.0,6100.0,4.9,1
26.0,26.0,34.0,4.8,1
335.0,335.0,582.0,4.9,1
1900.0,1900.0,102.0,5.0,1
2400.0,2400.0,563.0,4.9,1
1400.0,1400.0,320.0,5.0,1
1200.0,1200.0,905.0,4.8,1
95.0,95.0,28.0,4.9,1
85.0,85.0,139.0,4.8,1
2000.0,2000.0,398.0,4.9,1
4.0,4.0,3.0,5.0,1
2900.0,2900.0,1300.0,4.9,1
46.0,46.0,11.0,4.9,1
22.0,22.0,5.0,4.3,0
381.0,381.0,369.0,4.9,1
21.0,21.0,25.0,4.8,1
116.0,116.0,1500.0,4.8,1
9900.0,9900.0,1700.0,4.9,1
201.0,201.0,1500.0,4.9,1
138.0,138.0,40.0,4.6,0
1100.0,1100.0,3500.0,4.9,1
16.0,16.0,10.0,5.0,1
337.0,337.0,95.0,4.9,1
1900.0,1900.0,1400.0,4.9,1
12000.0,12000.0,2200.0,5.0,1
239.0,239.0,2800.0,5.0,1
9.0,9.0,340.0,5.0,1
2200.0,2200.0,971.0,4.8,1
2100.0,2100.0,1600.0,4.9,1
77.0,77.0,17.0,4.8,1
6500.0,6500.0,4000.0,4.8,1
111.0,111.0,97.0,4.9,1
5700.0,5700.0,12200.0,4.8,1
191.0,191.0,406.0,4.9,1
33.0,33.0,2.0,5.0,1
72.0,72.0,48.0,4.9,1
3100.0,3100.0,3100.0,4.8,1
2800.0,2800.0,1800.0,4.9,1
132.0,132.0,438.0,5.0,1
257.0,257.0,43.0,5.0,1
60.0,60.0,63.0,4.8,1
687.0,687.0,339.0,4.8,1
60.0,60.0,26.0,4.7,1
9800.0,9800.0,2700.0,4.9,1
1900.0,1900.0,2000.0,4.9,1
111.0,111.0,21.0,4.9,1
821.0,821.0,982.0,4.9,1
5400.0,5400.0,1700.0,4.9,1
99.0,99.0,1400.0,5.0,1
5.0,5.0,29.0,5.0,1
3100.0,3100.0,4000.0,4.9,1
10400.0,10400.0,5100.0,4.8,1
3.0,3.0,4.0,5.0,1
6800.0,6800.0,3800.0,4.9,1
7100.0,7100.0,8100.0,4.9,1
351.0,351.0,201.0,4.7,1
530.0,530.0,4300.0,4.5,0
50.0,50.0,10.0,4.8,1
87.0,87.0,114.0,4.9,1
54.0,54.0,14.0,5.0,1
214.0,214.0,121.0,4.9,1
515.0,515.0,713.0,4.9,1
172.0,172.0,544.0,4.8,1
69.0,69.0,31.0,4.9,1
19.0,19.0,130.0,4.9,1
2400.0,2400.0,1800.0,4.9,1
3700.0,3700.0,1100.0,4.9,1
364.0,364.0,522.0,4.6,0
169.0,169.0,216.0,4.9,1
251.0,251.0,496.0,4.9,1
287.0,287.0,228.0,4.9,1
1300.0,1300.0,517.0,4.9,1
193.0,193.0,72.0,4.8,1
1100.0,1100.0,308.0,4.7,1
7600.0,7600.0,11200.0,4.9,1
4200.0,4200.0,730.0,4.9,1
4700.0,4700.0,2800.0,4.9,1
271.0,271.0,125.0,5.0,1
148.0,148.0,146.0,4.8,1
6200.0,6200.0,5300.0,4.9,1
1500.0,1500.0,2900.0,4.9,1
181.0,181.0,134.0,4.9,1
5700.0,5700.0,514.0,4.9,1
812.0,812.0,3400.0,4.8,1
4300.0,4300.0,2100.0,4.8,1
48.0,48.0,11.0,5.0,1
7800.0,7800.0,5600.0,4.9,1
808.0,808.0,1400.0,4.9,1
1100.0,1100.0,701.0,4.9,1
683.0,683.0,16.0,4.8,1
6800.0,6800.0,218.0,5.0,1
484.0,484.0,149.0,4.9,1
271.0,271.0,668.0,5.0,1
13300.0,13300.0,6900.0,4.9,1
182.0,182.0,134.0,4.8,1
1300.0,1300.0,2600.0,4.9,1
4500.0,4500.0,3000.0,4.9,1
151.0,151.0,49.0,4.9,1
2600.0,2600.0,1100.0,4.9,1
6900.0,6900.0,27700.0,4.9,2
136.0,136.0,512.0,4.9,1
2400.0,2400.0,218.0,4.8,1
110.0,110.0,73.0,5.0,1
1400.0,1400.0,997.0,4.8,1
57.0,57.0,103.0,4.9,1
207.0,207.0,1.0,4.9,1
1200.0,1200.0,2500.0,4.9,1
6900.0,6900.0,3600.0,4.9,1
964.0,964.0,239.0,4.9,1
239500.0,239500.0,20100.0,4.9,2
24800.0,24800.0,2900.0,4.9,2
2000.0,2000.0,407.0,4.9,1
1700.0,1700.0,1400.0,4.9,1
386.0,386.0,173.0,4.9,1
278.0,278.0,56.0,4.9,1
756.0,756.0,183.0,4.9,1
584.0,584.0,314.0,4.9,1
5.0,5.0,119.0,4.8,1
114.0,114.0,448.0,4.9,1
5700.0,5700.0,17900.0,4.9,1
386.0,386.0,68.0,4.7,1
5700.0,5700.0,1900.0,5.0,1
1100.0,1100.0,429.0,4.9,1
2300.0,2300.0,594.0,5.0,1
74.0,74.0,49.0,4.8,1
1800.0,1800.0,7400.0,4.9,1
115.0,115.0,197.0,4.8,1
997.0,997.0,460.0,4.9,1
2000.0,2000.0,2400.0,5.0,1
97.0,97.0,40.0,5.0,1
301.0,301.0,57.0,4.9,1
1.0,1.0,1.0,5.0,1
1500.0,1500.0,782.0,5.0,1
50700.0,50700.0,15800.0,4.9,2
4200.0,4200.0,3500.0,5.0,1
19000.0,19000.0,4200.0,4.9,1
7000.0,7000.0,4000.0,5.0,1
194.0,194.0,85.0,4.8,1
841.0,841.0,1400.0,4.9,1
17800.0,17800.0,19300.0,4.8,2
19.0,19.0,76.0,4.9,1
9000.0,9000.0,38700.0,4.6,2
3200.0,3200.0,620.0,4.9,1
2600.0,2600.0,716.0,4.9,1
21.0,21.0,10.0,5.0,1
94.0,94.0,10.0,5.0,1
30.0,30.0,16.0,5.0,1
8.0,8.0,24.0,5.0,1
1.0,1.0,1.0,5.0,1
1400.0,1400.0,570.0,4.9,1
1000.0,1000.0,854.0,4.9,1
999.0,999.0,1400.0,5.0,1
1300.0,1300.0,237.0,4.9,1
5600.0,5600.0,4300.0,4.9,1
14200.0,14200.0,6700.0,4.9,1
988.0,988.0,479.0,4.9,1
10100.0,10100.0,6200.0,5.0,1
74.0,74.0,11.0,4.9,1
10200.0,10200.0,3900.0,5.0,1
414.0,414.0,1300.0,4.9,1
817.0,817.0,635.0,4.9,1
2000.0,2000.0,11000.0,4.9,1
7.0,7.0,104.0,4.6,0
3500.0,3500.0,9400.0,4.6,0
494.0,494.0,219.0,4.9,1
523.0,523.0,371.0,4.9,1
2400.0,2400.0,726.0,4.9,1
8.0,8.0,2.0,5.0,1
322.0,322.0,106.0,4.8,1
2400.0,2400.0,1900.0,4.9,1
2400.0,2400.0,2200.0,4.9,1
721.0,721.0,272.0,4.9,1
238.0,238.0,2.0,5.0,1
14600.0,14600.0,21200.0,4.9,2
109.0,109.0,115.0,4.9,1
49000.0,49000.0,23900.0,4.9,2
73.0,73.0,16.0,4.9,1
1200.0,1200.0,1600.0,5.0,1
11400.0,11400.0,6900.0,4.9,1
1500.0,1500.0,758.0,4.7,1
794.0,794.0,1800.0,4.8,1
490.0,490.0,326.0,4.7,1
508.0,508.0,362.0,4.9,1
10600.0,10600.0,12900.0,4.9,1
477.0,477.0,342.0,4.9,1
364.0,364.0,18.0,5.0,1
121.0,121.0,31.0,5.0,1
41.0,41.0,17.0,5.0,1
327.0,327.0,44.0,4.9,1
1900.0,1900.0,1000.0,4.9,1
833.0,833.0,1000.0,4.9,1
251.0,251.0,916.0,4.8,1
304.0,304.0,388.0,4.8,1
6100.0,6100.0,9300.0,4.8,1
58.0,58.0,199.0,4.9,1
10600.0,10600.0,11200.0,4.9,1
6400.0,6400.0,31.0,4.9,1
11100.0,11100.0,4500.0,4.9,1
833.0,833.0,303.0,4.9,1
12800.0,12800.0,16700.0,4.8,2
111.0,111.0,514.0,4.9,1
3700.0,3700.0,456.0,5.0,1
518.0,518.0,80.0,4.7,1
157.0,157.0,324.0,4.9,1
1800.0,1800.0,491.0,4.9,1
134.0,134.0,2.0,4.9,1
259.0,259.0,145.0,4.6,0
96.0,96.0,249.0,5.0,1
168.0,168.0,1100.0,5.0,1
2.0,2.0,2.0,3.0,0
21700.0,21700.0,7200.0,4.9,2
453.0,453.0,543.0,4.8,1
4000.0,4000.0,2100.0,4.9,1
21800.0,21800.0,10500.0,4.9,2
1900.0,1900.0,2500.0,5.0,1
2500.0,2500.0,3700.0,4.9,1
16300.0,16300.0,10500.0,4.8,1
5100.0,5100.0,8500.0,4.8,1
1900.0,1900.0,1300.0,4.9,1
12700.0,12700.0,7100.0,4.9,1
2400.0,2400.0,354.0,4.9,1
2.0,2.0,4.0,5.0,1
3200.0,3200.0,875.0,4.9,1
649.0,649.0,1400.0,4.9,1
81300.0,81300.0,81900.0,4.9,2
790.0,790.0,280.0,4.8,1
3600.0,3600.0,1800.0,4.9,1
267.0,267.0,142.0,4.9,1
83.0,83.0,553.0,4.9,1
116.0,116.0,316.0,4.9,1
28.0,28.0,31.0,4.8,1
509.0,509.0,284.0,4.9,1
35.0,35.0,27.0,4.8,1
696.0,696.0,217.0,5.0,1
1300.0,1300.0,661.0,4.9,1
4800.0,4800.0,424.0,4.9,1
5.0,5.0,7.0,5.0,1
21.0,21.0,57.0,5.0,1
1600.0,1600.0,4000.0,4.9,1
390.0,390.0,202.0,5.0,1
1500.0,1500.0,411.0,4.9,1
113700.0,113700.0,56200.0,5.0,2
166.0,166.0,548.0,4.9,1
687.0,687.0,288.0,4.9,1
189.0,189.0,620.0,4.8,1
2600.0,2600.0,4700.0,4.9,1
155.0,155.0,54.0,5.0,1
1800.0,1800.0,61.0,4.8,1
39.0,39.0,169.0,4.7,1
5500.0,5500.0,2000.0,4.7,1
64.0,64.0,148.0,4.5,0
291.0,291.0,153.0,4.7,1
750.0,750.0,51.0,4.9,1
27900.0,27900.0,12900.0,4.9,2
6.0,6.0,1.0,5.0,1
1100.0,1100.0,516.0,4.8,1
1600.0,1600.0,1500.0,4.8,1
239.0,239.0,779.0,5.0,1
330.0,330.0,128.0,5.0,1
62.0,62.0,123.0,4.8,1
391.0,391.0,198.0,4.9,1
803.0,803.0,824.0,4.8,1
4.0,4.0,7.0,5.0,1
69.0,69.0,15.0,5.0,1
11600.0,11600.0,4100.0,5.0,1
87.0,87.0,57.0,4.9,1
5500.0,5500.0,1900.0,4.8,1
1200.0,1200.0,1700.0,4.9,1
536.0,536.0,214.0,5.0,1
632.0,632.0,321.0,4.9,1
653.0,653.0,159.0,4.9,1
2600.0,2600.0,42.0,4.9,1
603.0,603.0,81.0,4.9,1
1000.0,1000.0,697.0,4.8,1
6600.0,6600.0,1300.0,4.6,0
295.0,295.0,254.0,4.8,1
185.0,185.0,35.0,5.0,1
266.0,266.0,966.0,4.8,1
2500.0,2500.0,1400.0,4.9,1
1500.0,1500.0,2800.0,5.0,1
3400.0,3400.0,735.0,4.9,1
35500.0,35500.0,38400.0,4.9,2
18.0,18.0,46.0,4.9,1
406.0,406.0,804.0,4.9,1
870.0,870.0,311.0,4.9,1
2700.0,2700.0,3100.0,4.9,1
209.0,209.0,103.0,5.0,1
402.0,402.0,108.0,4.9,1
315.0,315.0,492.0,4.8,1
2800.0,2800.0,1300.0,4.9,1
119.0,119.0,262.0,4.9,1
1100.0,1100.0,640.0,4.9,1
461.0,461.0,122.0,4.9,1
5400.0,5400.0,950.0,4.8,1
285.0,285.0,335.0,4.8,1
24400.0,24400.0,6700.0,4.9,2
255.0,255.0,134.0,4.9,1
4500.0,4500.0,4800.0,4.9,1
750.0,750.0,1400.0,4.9,1
4700.0,4700.0,3300.0,5.0,1
1500.0,1500.0,4600.0,4.9,1
132.0,132.0,69.0,4.9,1
85.0,85.0,112.0,4.7,1
155.0,155.0,58.0,4.9,1
611.0,611.0,193.0,4.9,1
482.0,482.0,28.0,4.9,1
2000.0,2000.0,732.0,4.8,1
423.0,423.0,49.0,4.8,1
40.0,40.0,15.0,5.0,1
42.0,42.0,124.0,5.0,1
1600.0,1600.0,1300.0,4.9,1
241.0,241.0,599.0,4.8,1
54.0,54.0,274.0,4.9,1
29.0,29.0,13.0,4.8,1
278.0,278.0,135.0,4.9,1
359.0,359.0,256.0,4.9,1
92.0,92.0,536.0,4.8,1
483.0,483.0,95.0,4.8,1
1300.0,1300.0,2100.0,4.9,1
376.0,376.0,347.0,4.6,0
41.0,41.0,37.0,4.9,1
108.0,108.0,271.0,4.9,1
452.0,452.0,599.0,4.9,1
809.0,809.0,60.0,5.0,1
2700.0,2700.0,551.0,5.0,1
8700.0,8700.0,2900.0,5.0,1
2700.0,2700.0,3600.0,5.0,1
9.0,9.0,8.0,4.6,0
137.0,137.0,36.0,5.0,1
7400.0,7400.0,4300.0,4.9,1
2900.0,2900.0,423.0,4.9,1
265.0,265.0,874.0,4.9,1
58.0,58.0,1.0,5.0,1
562.0,562.0,1200.0,4.8,1
22400.0,22400.0,9600.0,4.9,2
11300.0,11300.0,11900.0,4.9,1
4500.0,4500.0,450.0,4.9,1
5600.0,5600.0,1800.0,4.9,1
34.0,34.0,74.0,5.0,1
2900.0,2900.0,583.0,5.0,1
939.0,939.0,1600.0,4.9,1
10700.0,10700.0,1300.0,4.9,1
22900.0,22900.0,5900.0,5.0,2
399.0,399.0,287.0,4.9,1
629.0,629.0,87.0,4.9,1
1800.0,1800.0,2500.0,4.9,1
1200.0,1200.0,167.0,4.9,1
3700.0,3700.0,3400.0,4.9,1
2500.0,2500.0,1100.0,4.9,1
6.0,6.0,8.0,5.0,1
20700.0,20700.0,7900.0,4.9,2
1100.0,1100.0,1000.0,4.9,1
11.0,11.0,29.0,5.0,1
17300.0,17300.0,9700.0,4.8,1
32.0,32.0,162.0,5.0,1
4400.0,4400.0,16300.0,4.6,0
16.0,16.0,21.0,4.9,1
576.0,576.0,569.0,4.9,1
62.0,62.0,80.0,5.0,1
5200.0,5200.0,2500.0,4.9,1
206.0,206.0,57.0,4.9,1
123.0,123.0,8.0,4.9,1
1800.0,1800.0,3200.0,4.7,1
69.0,69.0,14.0,4.8,1
103.0,103.0,3.0,5.0,1
94.0,94.0,31.0,4.9,1
1200.0,1200.0,1900.0,4.9,1
695.0,695.0,156.0,4.8,1
5300.0,5300.0,1300.0,5.0,1
600.0,600.0,2700.0,4.9,1
70.0,70.0,118.0,4.9,1
9300.0,9300.0,13800.0,4.8,1
4700.0,4700.0,8200.0,4.9,1
9000.0,9000.0,1400.0,4.9,1
1300.0,1300.0,294.0,4.7,1
3200.0,3200.0,9700.0,5.0,1
5400.0,5400.0,1400.0,4.9,1
3900.0,3900.0,4000.0,4.9,1
5.0,5.0,1.0,5.0,1
1600.0,1600.0,6100.0,4.8,1
151.0,151.0,190.0,4.8,1
49.0,49.0,29.0,5.0,1
27.0,27.0,2.0,4.8,1
12800.0,12800.0,26300.0,4.9,2
888.0,888.0,137.0,4.9,1
64.0,64.0,79.0,4.9,1
4600.0,4600.0,3800.0,5.0,1
52.0,52.0,4.0,4.9,1
1300.0,1300.0,820.0,4.9,1
715.0,715.0,118.0,5.0,1
2800.0,2800.0,3200.0,4.9,1
2400.0,2400.0,2200.0,4.9,1
925.0,925.0,798.0,4.7,1
4000.0,4000.0,7300.0,4.8,1
44.0,44.0,11.0,5.0,1
5900.0,5900.0,1700.0,4.9,1
1300.0,1300.0,6100.0,4.8,1
457.0,457.0,202.0,5.0,1
202.0,202.0,44.0,5.0,1
12900.0,12900.0,2400.0,4.9,1
1400.0,1400.0,1900.0,4.9,1
12600.0,12600.0,23300.0,4.8,2
8100.0,8100.0,3900.0,4.9,1
8.0,8.0,5.0,5.0,1
17700.0,17700.0,23000.0,4.9,2
468.0,468.0,2400.0,4.9,1
86.0,86.0,84.0,4.8,1
208.0,208.0,195.0,4.9,1
168.0,168.0,296.0,4.9,1
43400.0,43400.0,17100.0,4.9,2
160.0,160.0,2.0,5.0,1
3200.0,3200.0,5500.0,4.9,1
1500.0,1500.0,1600.0,4.5,0
